"FileName","PlotNum","X","X1","X1.2","X1.4","X1.6","X1.8","X2","X2.2","X2.4","X2.6","X2.8","X3","X3.2","X3.4","X3.6","X3.8","X4","X4.2","X4.4","X4.6","X4.8","OptimalF.score","OptimalWindowSize"
"MJG40-2_F2-1_CHM01_pitfree0505.tif","MJG40-2_F2-1",24,0.35908142,0.490566038,0.614754098,0.727272727,0.813953488,0.829268293,0.827160494,0.817610063,0.807692308,0.784313725,0.76,0.722222222,0.713286713,0.713286713,0.704225352,0.676258993,0.647058824,0.637037037,0.595419847,0.573643411,0.829268293,2
"MJG40-2_F2-2_CHM01_pitfree0505.tif","MJG40-2_F2-2",25,0.381889764,0.542857143,0.639405204,0.742857143,0.802139037,0.790960452,0.773809524,0.771084337,0.732919255,0.705128205,0.696774194,0.688311688,0.662251656,0.644295302,0.597222222,0.597222222,0.577464789,0.557142857,0.536231884,0.536231884,0.802139037,1.8
"MJG40-2_F2-3_CHM01_pitfree0505.tif","MJG40-2_F2-3",26,0.353146853,0.498740554,0.615384615,0.706349206,0.770642202,0.7960199,0.795811518,0.775956284,0.762430939,0.745762712,0.724137931,0.698224852,0.69047619,0.658536585,0.641975309,0.598726115,0.598726115,0.580645161,0.543046358,0.503401361,0.7960199,2
"MJG53-14_D1_CHM01_pitfree0505.tif","MJG53-14_D1",27,0.511029412,0.636591479,0.727828746,0.738983051,0.764285714,0.743494424,0.697674419,0.68503937,0.669354839,0.636363636,0.610169492,0.592274678,0.573913043,0.542222222,0.488479263,0.46728972,0.452830189,0.43062201,0.411764706,0.396039604,0.764285714,1.8
"MJG53-14_D2_CHM01_pitfree0505.tif","MJG53-14_D2",28,0.44606947,0.557788945,0.612121212,0.662020906,0.656826568,0.666666667,0.658634538,0.622406639,0.60944206,0.566371681,0.56,0.542986425,0.525345622,0.497652582,0.473429952,0.443349754,0.435643564,0.42,0.379487179,0.371134021,0.666666667,2
"MJG53-14_D3_CHM01_pitfree0505.tif","MJG53-14_D3",29,0.50994575,0.658415842,0.715116279,0.740506329,0.742474916,0.727272727,0.716845878,0.679104478,0.646153846,0.62992126,0.579591837,0.55,0.521367521,0.462222222,0.422018349,0.4,0.377358491,0.377358491,0.361904762,0.32195122,0.742474916,1.8
"MJG53-14_F1-1_CHM01_pitfree0505.tif","MJG53-14_F1-1",30,0.516245487,0.661691542,0.764179104,0.789808917,0.775919732,0.76056338,0.753623188,0.73605948,0.72659176,0.682170543,0.656126482,0.631578947,0.620408163,0.582278481,0.551724138,0.513274336,0.5,0.453703704,0.431924883,0.417061611,0.789808917,1.6
"MJG53-14_F1-2_CHM01_pitfree0505.tif","MJG53-14_F1-2",31,0.526119403,0.661577608,0.740061162,0.764119601,0.767527675,0.776923077,0.743083004,0.725806452,0.708333333,0.663793103,0.628318584,0.590909091,0.558139535,0.523809524,0.490196078,0.452261307,0.436548223,0.428571429,0.395833333,0.37037037,0.776923077,2
"MJG53-14_F1-3_CHM01_pitfree0505.tif","MJG53-14_F1-3",32,0.52173913,0.644670051,0.76340694,0.807017544,0.805860806,0.812030075,0.778210117,0.76984127,0.732510288,0.708860759,0.675324675,0.651982379,0.602739726,0.570093458,0.52173913,0.47761194,0.448979592,0.416666667,0.391534392,0.347826087,0.812030075,2
"MJGC1901_CHM01_pitfree0505.tif","MJGC1901",33,0.296482412,0.439393939,0.567010309,0.696774194,0.729927007,0.784,0.810344828,0.825688073,0.819047619,0.815533981,0.808080808,0.808080808,0.783505155,0.770833333,0.757894737,0.731182796,0.703296703,0.674157303,0.659090909,0.643678161,0.825688073,2.4
